"","subject","trial","stimulus","response","dangerous","correct","eyes","teeth","spots","arms","color"
"1655",16,95,"00110.jpg",0,0,1,"0","0","1","1","0"
"1656",16,96,"11000.jpg",0,0,1,"1","1","0","0","0"
"1657",16,97,"00111pt.jpg",0,0,0,"0","0","1","1","1"
"1658",16,98,"00101pt.jpg",0,0,1,"0","0","1","0","1"
"1659",16,99,"11111pt.jpg",1,1,0,"1","1","1","1","1"
"1660",16,100,"01010pt.jpg",0,0,0,"0","1","0","1","0"
"1661",16,101,"01000pt.jpg",0,0,1,"0","1","0","0","0"
"1662",16,102,"11110pt.jpg",1,1,0,"1","1","1","1","0"
"1663",16,103,"11011pt.jpg",1,0,0,"1","1","0","1","1"
"1664",16,104,"10101pt.jpg",1,1,0,"1","0","1","0","1"
"1665",17,1,"10001.jpg",0,0,1,"1","0","0","0","1"
"1666",17,2,"00111.jpg",1,0,0,"0","0","1","1","1"
"1667",17,3,"11100.jpg",1,1,0,"1","1","1","0","0"
"1668",17,4,"01000.jpg",1,0,0,"0","1","0","0","0"
"1669",17,5,"10001.jpg",0,0,0,"1","0","0","0","1"
"1670",17,6,"11010.jpg",1,0,0,"1","1","0","1","0"
"1671",17,7,"10110.jpg",0,1,0,"1","0","1","1","0"
"1672",17,8,"10101.jpg",0,1,0,"1","0","1","0","1"
"1673",17,9,"11110.jpg",1,1,1,"1","1","1","1","0"
"1674",17,10,"01100.jpg",1,0,0,"0","1","1","0","0"
"1675",17,11,"00101.jpg",0,0,0,"0","0","1","0","1"
"1676",17,12,"01011.jpg",1,0,0,"0","1","0","1","1"
"1677",17,13,"01001.jpg",0,0,1,"0","1","0","0","1"
"1678",17,14,"00001.jpg",0,0,1,"0","0","0","0","1"
"1679",17,15,"11100.jpg",1,1,0,"1","1","1","0","0"
"1680",17,16,"11000.jpg",1,0,0,"1","1","0","0","0"
"1681",17,17,"11111.jpg",1,1,1,"1","1","1","1","1"
"1682",17,18,"10100.jpg",0,1,0,"1","0","1","0","0"
"1683",17,19,"10111.jpg",1,1,1,"1","0","1","1","1"
"1684",17,20,"11001.jpg",0,0,0,"1","1","0","0","1"
"1685",17,21,"00010.jpg",1,0,0,"0","0","0","1","0"
"1686",17,22,"10010.jpg",1,0,0,"1","0","0","1","0"
"1687",17,23,"11111.jpg",1,1,1,"1","1","1","1","1"
"1688",17,24,"11010.jpg",0,0,1,"1","1","0","1","0"
"1689",17,25,"00101.jpg",0,0,1,"0","0","1","0","1"
"1690",17,26,"11101.jpg",0,1,0,"1","1","1","0","1"
"1691",17,27,"01000.jpg",0,0,1,"0","1","0","0","0"
"1692",17,28,"10111.jpg",1,1,1,"1","0","1","1","1"
"1693",17,29,"10000.jpg",1,0,0,"1","0","0","0","0"
"1694",17,30,"01000.jpg",0,0,1,"0","1","0","0","0"
"1695",17,31,"10000.jpg",0,0,1,"1","0","0","0","0"
"1696",17,32,"10011.jpg",1,0,0,"1","0","0","1","1"
"1697",17,33,"01111.jpg",1,0,0,"0","1","1","1","1"
"1698",17,34,"10011.jpg",1,0,0,"1","0","0","1","1"
"1699",17,35,"00110.jpg",0,0,1,"0","0","1","1","0"
"1700",17,36,"11101.jpg",0,1,0,"1","1","1","0","1"
"1701",17,37,"11001.jpg",0,0,1,"1","1","0","0","1"
"1702",17,38,"00100.jpg",1,0,0,"0","0","1","0","0"
"1703",17,39,"01011.jpg",0,0,1,"0","1","0","1","1"
"1704",17,40,"01010.jpg",0,0,1,"0","1","0","1","0"
"1705",17,41,"01110.jpg",1,0,0,"0","1","1","1","0"
"1706",17,42,"11111.jpg",1,1,1,"1","1","1","1","1"
"1707",17,43,"00000.jpg",1,0,0,"0","0","0","0","0"
"1708",17,44,"01111.jpg",0,0,0,"0","1","1","1","1"
"1709",17,45,"11001.jpg",0,0,1,"1","1","0","0","1"
"1710",17,46,"00101.jpg",1,0,0,"0","0","1","0","1"
"1711",17,47,"10001.jpg",0,0,1,"1","0","0","0","1"
"1712",17,48,"00011.jpg",1,0,0,"0","0","0","1","1"
"1713",17,49,"00010.jpg",0,0,1,"0","0","0","1","0"
"1714",17,50,"01101.jpg",0,0,1,"0","1","1","0","1"
"1715",17,51,"10010.jpg",1,0,0,"1","0","0","1","0"
"1716",17,52,"10010.jpg",0,0,1,"1","0","0","1","0"
"1717",17,53,"10100.jpg",1,1,1,"1","0","1","0","0"
"1718",17,54,"00011.jpg",0,0,1,"0","0","0","1","1"
"1719",17,55,"10111.jpg",1,1,1,"1","0","1","1","1"
"1720",17,56,"00000.jpg",0,0,1,"0","0","0","0","0"
"1721",17,57,"01001.jpg",0,0,1,"0","1","0","0","1"
"1722",17,58,"11011.jpg",0,0,1,"1","1","0","1","1"
"1723",17,59,"00011.jpg",0,0,1,"0","0","0","1","1"
"1724",17,60,"11110.jpg",1,1,1,"1","1","1","1","0"
"1725",17,61,"10101.jpg",1,1,1,"1","0","1","0","1"
"1726",17,62,"01110.jpg",0,0,1,"0","1","1","1","0"
"1727",17,63,"01001.jpg",0,0,1,"0","1","0","0","1"
"1728",17,64,"11000.jpg",0,0,1,"1","1","0","0","0"
"1729",17,65,"10011.jpg",0,0,1,"1","0","0","1","1"
"1730",17,66,"11100.jpg",0,1,0,"1","1","1","0","0"
"1731",17,67,"01010.jpg",0,0,1,"0","1","0","1","0"
"1732",17,68,"01101.jpg",0,0,1,"0","1","1","0","1"
"1733",17,69,"00001.jpg",0,0,1,"0","0","0","0","1"
"1734",17,70,"10110.jpg",1,1,1,"1","0","1","1","0"
"1735",17,71,"01010.jpg",0,0,1,"0","1","0","1","0"
"1736",17,72,"00000.jpg",0,0,1,"0","0","0","0","0"
"1737",17,73,"11011.jpg",0,0,1,"1","1","0","1","1"
"1738",17,74,"00111.jpg",0,0,1,"0","0","1","1","1"
"1739",17,75,"01101.jpg",0,0,1,"0","1","1","0","1"
"1740",17,76,"10000.jpg",1,0,0,"1","0","0","0","0"
"1741",17,77,"00111.jpg",0,0,1,"0","0","1","1","1"
"1742",17,78,"10101.jpg",1,1,1,"1","0","1","0","1"
"1743",17,79,"00001.jpg",0,0,1,"0","0","0","0","1"
"1744",17,80,"00110.jpg",0,0,1,"0","0","1","1","0"
"1745",17,81,"10100.jpg",0,1,0,"1","0","1","0","0"
"1746",17,82,"01110.jpg",0,0,1,"0","1","1","1","0"
"1747",17,83,"11011.jpg",0,0,1,"1","1","0","1","1"
"1748",17,84,"11000.jpg",0,0,1,"1","1","0","0","0"
"1749",17,85,"01111.jpg",0,0,1,"0","1","1","1","1"
"1750",17,86,"00100.jpg",0,0,1,"0","0","1","0","0"
"1751",17,87,"00110.jpg",0,0,1,"0","0","1","1","0"
"1752",17,88,"01100.jpg",0,0,1,"0","1","1","0","0"
"1753",17,89,"00100.jpg",0,0,1,"0","0","1","0","0"
"1754",17,90,"11110.jpg",1,1,1,"1","1","1","1","0"
"1755",17,91,"01011.jpg",0,0,1,"0","1","0","1","1"
"1756",17,92,"11010.jpg",0,0,1,"1","1","0","1","0"
"1757",17,93,"00010.jpg",0,0,1,"0","0","0","1","0"
"1758",17,94,"11101.jpg",1,1,1,"1","1","1","0","1"
"1759",17,95,"10110.jpg",1,1,1,"1","0","1","1","0"
"1760",17,96,"01100.jpg",0,0,1,"0","1","1","0","0"
"1761",17,97,"01000pt.jpg",0,0,1,"0","1","0","0","0"
"1762",17,98,"11111pt.jpg",0,1,0,"1","1","1","1","1"
"1763",17,99,"11011pt.jpg",0,0,1,"1","1","0","1","1"
"1764",17,100,"01010pt.jpg",0,0,1,"0","1","0","1","0"
"1765",17,101,"10101pt.jpg",1,1,1,"1","0","1","0","1"
"1766",17,102,"00101pt.jpg",0,0,1,"0","0","1","0","1"
"1767",17,103,"11110pt.jpg",1,1,1,"1","1","1","1","0"
"1768",17,104,"00111pt.jpg",0,0,1,"0","0","1","1","1"
"1769",18,1,"01110.jpg",0,0,1,"0","1","1","1","0"
"1770",18,2,"11010.jpg",1,0,0,"1","1","0","1","0"
"1771",18,3,"11111.jpg",1,1,0,"1","1","1","1","1"
"1772",18,4,"10110.jpg",0,1,0,"1","0","1","1","0"
"1773",18,5,"01101.jpg",0,0,1,"0","1","1","0","1"
"1774",18,6,"10100.jpg",0,1,0,"1","0","1","0","0"
"1775",18,7,"00010.jpg",0,0,1,"0","0","0","1","0"
"1776",18,8,"00001.jpg",0,0,1,"0","0","0","0","1"
"1777",18,9,"00010.jpg",1,0,0,"0","0","0","1","0"
"1778",18,10,"00101.jpg",0,0,0,"0","0","1","0","1"
"1779",18,11,"01001.jpg",0,0,1,"0","1","0","0","1"
"1780",18,12,"01010.jpg",1,0,0,"0","1","0","1","0"
"1781",18,13,"01001.jpg",0,0,1,"0","1","0","0","1"
"1782",18,14,"11011.jpg",1,0,0,"1","1","0","1","1"
"1783",18,15,"10000.jpg",1,0,0,"1","0","0","0","0"
"1784",18,16,"10101.jpg",1,1,1,"1","0","1","0","1"
"1785",18,17,"11100.jpg",1,1,1,"1","1","1","0","0"
"1786",18,18,"10010.jpg",1,0,0,"1","0","0","1","0"
"1787",18,19,"01100.jpg",0,0,0,"0","1","1","0","0"
"1788",18,20,"01000.jpg",0,0,0,"0","1","0","0","0"
"1789",18,21,"11100.jpg",1,1,1,"1","1","1","0","0"
"1790",18,22,"10100.jpg",1,1,1,"1","0","1","0","0"
"1791",18,23,"11110.jpg",0,1,0,"1","1","1","1","0"
"1792",18,24,"00011.jpg",0,0,0,"0","0","0","1","1"
"1793",18,25,"10010.jpg",0,0,0,"1","0","0","1","0"
"1794",18,26,"10111.jpg",1,1,0,"1","0","1","1","1"
"1795",18,27,"01011.jpg",0,0,1,"0","1","0","1","1"
"1796",18,28,"01110.jpg",0,0,0,"0","1","1","1","0"
"1797",18,29,"11000.jpg",1,0,0,"1","1","0","0","0"
"1798",18,30,"11001.jpg",0,0,1,"1","1","0","0","1"
"1799",18,31,"01010.jpg",0,0,0,"0","1","0","1","0"
"1800",18,32,"11011.jpg",1,0,0,"1","1","0","1","1"
"1801",18,33,"11001.jpg",0,0,0,"1","1","0","0","1"
"1802",18,34,"11111.jpg",1,1,1,"1","1","1","1","1"
"1803",18,35,"10011.jpg",1,0,0,"1","0","0","1","1"
"1804",18,36,"00011.jpg",1,0,0,"0","0","0","1","1"
"1805",18,37,"00000.jpg",0,0,1,"0","0","0","0","0"
"1806",18,38,"11101.jpg",1,1,1,"1","1","1","0","1"
"1807",18,39,"00110.jpg",0,0,1,"0","0","1","1","0"
"1808",18,40,"01111.jpg",1,0,0,"0","1","1","1","1"
"1809",18,41,"01010.jpg",0,0,1,"0","1","0","1","0"
"1810",18,42,"01000.jpg",0,0,1,"0","1","0","0","0"
"1811",18,43,"11000.jpg",0,0,1,"1","1","0","0","0"
"1812",18,44,"10010.jpg",0,0,1,"1","0","0","1","0"
"1813",18,45,"01111.jpg",1,0,0,"0","1","1","1","1"
"1814",18,46,"00100.jpg",0,0,1,"0","0","1","0","0"
"1815",18,47,"10101.jpg",0,1,0,"1","0","1","0","1"
"1816",18,48,"10101.jpg",1,1,1,"1","0","1","0","1"
"1817",18,49,"01111.jpg",0,0,1,"0","1","1","1","1"
"1818",18,50,"11010.jpg",0,0,1,"1","1","0","1","0"
"1819",18,51,"00110.jpg",1,0,0,"0","0","1","1","0"
"1820",18,52,"10001.jpg",0,0,1,"1","0","0","0","1"
"1821",18,53,"00011.jpg",0,0,1,"0","0","0","1","1"
"1822",18,54,"01100.jpg",0,0,1,"0","1","1","0","0"
"1823",18,55,"01101.jpg",0,0,1,"0","1","1","0","1"
"1824",18,56,"00111.jpg",0,0,1,"0","0","1","1","1"
"1825",18,57,"10000.jpg",0,0,1,"1","0","0","0","0"
"1826",18,58,"00000.jpg",0,0,1,"0","0","0","0","0"
"1827",18,59,"10111.jpg",0,1,0,"1","0","1","1","1"
"1828",18,60,"00111.jpg",0,0,1,"0","0","1","1","1"
"1829",18,61,"00101.jpg",0,0,1,"0","0","1","0","1"
"1830",18,62,"10001.jpg",0,0,1,"1","0","0","0","1"
"1831",18,63,"10011.jpg",0,0,1,"1","0","0","1","1"
"1832",18,64,"01000.jpg",0,0,1,"0","1","0","0","0"
"1833",18,65,"01101.jpg",0,0,1,"0","1","1","0","1"
"1834",18,66,"00001.jpg",0,0,1,"0","0","0","0","1"
"1835",18,67,"01100.jpg",0,0,1,"0","1","1","0","0"
"1836",18,68,"00101.jpg",0,0,1,"0","0","1","0","1"
"1837",18,69,"11101.jpg",0,1,0,"1","1","1","0","1"
"1838",18,70,"11110.jpg",1,1,1,"1","1","1","1","0"
"1839",18,71,"00000.jpg",0,0,0,"0","0","0","0","0"
"1840",18,72,"01110.jpg",1,0,0,"0","1","1","1","0"
"1841",18,73,"00001.jpg",0,0,1,"0","0","0","0","1"
"1842",18,74,"11110.jpg",1,1,1,"1","1","1","1","0"
"1843",18,75,"11011.jpg",0,0,1,"1","1","0","1","1"
"1844",18,76,"00100.jpg",0,0,1,"0","0","1","0","0"
"1845",18,77,"00111.jpg",0,0,1,"0","0","1","1","1"
"1846",18,78,"10001.jpg",0,0,1,"1","0","0","0","1"
"1847",18,79,"00010.jpg",1,0,0,"0","0","0","1","0"
"1848",18,80,"10011.jpg",0,0,1,"1","0","0","1","1"
"1849",18,81,"10100.jpg",1,1,1,"1","0","1","0","0"
"1850",18,82,"01011.jpg",0,0,1,"0","1","0","1","1"
"1851",18,83,"11100.jpg",1,1,1,"1","1","1","0","0"
"1852",18,84,"01011.jpg",0,0,1,"0","1","0","1","1"
"1853",18,85,"10111.jpg",0,1,0,"1","0","1","1","1"
"1854",18,86,"10110.jpg",0,1,0,"1","0","1","1","0"
"1855",18,87,"01001.jpg",0,0,1,"0","1","0","0","1"
"1856",18,88,"10000.jpg",1,0,0,"1","0","0","0","0"
"1857",18,89,"11111.jpg",0,1,0,"1","1","1","1","1"
"1858",18,90,"11101.jpg",1,1,1,"1","1","1","0","1"
"1859",18,91,"11001.jpg",0,0,1,"1","1","0","0","1"
"1860",18,92,"00100.jpg",1,0,0,"0","0","1","0","0"
"1861",18,93,"10110.jpg",0,1,0,"1","0","1","1","0"
"1862",18,94,"11000.jpg",0,0,1,"1","1","0","0","0"
"1863",18,95,"00110.jpg",0,0,1,"0","0","1","1","0"
"1864",18,96,"11010.jpg",0,0,1,"1","1","0","1","0"
"1865",18,97,"01000pt.jpg",0,0,1,"0","1","0","0","0"
"1866",18,98,"11111pt.jpg",0,1,0,"1","1","1","1","1"
"1867",18,99,"00101pt.jpg",0,0,1,"0","0","1","0","1"
"1868",18,100,"00111pt.jpg",0,0,1,"0","0","1","1","1"
"1869",18,101,"11011pt.jpg",1,0,0,"1","1","0","1","1"
"1870",18,102,"01010pt.jpg",0,0,1,"0","1","0","1","0"
"1871",18,103,"10101pt.jpg",0,1,0,"1","0","1","0","1"
"1872",18,104,"11110pt.jpg",0,1,0,"1","1","1","1","0"
"1873",19,1,"01000.jpg",0,0,1,"0","1","0","0","0"
"1874",19,2,"10011.jpg",1,0,0,"1","0","0","1","1"
"1875",19,3,"00001.jpg",0,0,0,"0","0","0","0","1"
"1876",19,4,"00110.jpg",0,0,1,"0","0","1","1","0"
"1877",19,5,"11000.jpg",1,0,0,"1","1","0","0","0"
"1878",19,6,"11000.jpg",0,0,1,"1","1","0","0","0"
"1879",19,7,"01011.jpg",1,0,0,"0","1","0","1","1"
"1880",19,8,"00100.jpg",0,0,0,"0","0","1","0","0"
"1881",19,9,"01010.jpg",1,0,0,"0","1","0","1","0"
"1882",19,10,"01110.jpg",1,0,0,"0","1","1","1","0"
"1883",19,11,"11101.jpg",0,1,0,"1","1","1","0","1"
"1884",19,12,"01111.jpg",0,0,1,"0","1","1","1","1"
"1885",19,13,"00100.jpg",0,0,1,"0","0","1","0","0"
"1886",19,14,"00011.jpg",0,0,1,"0","0","0","1","1"
"1887",19,15,"10111.jpg",1,1,1,"1","0","1","1","1"
"1888",19,16,"00000.jpg",0,0,1,"0","0","0","0","0"
"1889",19,17,"11001.jpg",0,0,1,"1","1","0","0","1"
"1890",19,18,"00010.jpg",0,0,0,"0","0","0","1","0"
"1891",19,19,"10001.jpg",0,0,1,"1","0","0","0","1"
"1892",19,20,"01101.jpg",0,0,0,"0","1","1","0","1"
"1893",19,21,"01011.jpg",0,0,1,"0","1","0","1","1"
"1894",19,22,"01001.jpg",0,0,1,"0","1","0","0","1"
"1895",19,23,"11011.jpg",1,0,0,"1","1","0","1","1"
"1896",19,24,"01010.jpg",1,0,0,"0","1","0","1","0"
"1897",19,25,"11100.jpg",0,1,0,"1","1","1","0","0"
"1898",19,26,"11111.jpg",1,1,1,"1","1","1","1","1"
"1899",19,27,"01101.jpg",0,0,1,"0","1","1","0","1"
"1900",19,28,"01000.jpg",0,0,1,"0","1","0","0","0"
"1901",19,29,"00100.jpg",0,0,1,"0","0","1","0","0"
"1902",19,30,"01111.jpg",0,0,1,"0","1","1","1","1"
"1903",19,31,"00101.jpg",0,0,1,"0","0","1","0","1"
"1904",19,32,"00011.jpg",0,0,1,"0","0","0","1","1"
"1905",19,33,"10101.jpg",0,1,0,"1","0","1","0","1"
"1906",19,34,"00101.jpg",0,0,1,"0","0","1","0","1"
"1907",19,35,"01100.jpg",0,0,1,"0","1","1","0","0"
"1908",19,36,"01100.jpg",0,0,1,"0","1","1","0","0"
"1909",19,37,"11100.jpg",1,1,1,"1","1","1","0","0"
"1910",19,38,"01101.jpg",0,0,1,"0","1","1","0","1"
"1911",19,39,"11110.jpg",1,1,0,"1","1","1","1","0"
"1912",19,40,"00010.jpg",0,0,1,"0","0","0","1","0"
"1913",19,41,"00001.jpg",0,0,1,"0","0","0","0","1"
"1914",19,42,"11001.jpg",1,0,0,"1","1","0","0","1"
"1915",19,43,"00111.jpg",0,0,1,"0","0","1","1","1"
"1916",19,44,"10010.jpg",1,0,0,"1","0","0","1","0"
"1917",19,45,"11111.jpg",1,1,1,"1","1","1","1","1"
"1918",19,46,"11010.jpg",1,0,0,"1","1","0","1","0"
"1919",19,47,"10001.jpg",0,0,1,"1","0","0","0","1"
"1920",19,48,"01111.jpg",0,0,1,"0","1","1","1","1"
"1921",19,49,"11110.jpg",0,1,0,"1","1","1","1","0"
"1922",19,50,"01110.jpg",0,0,1,"0","1","1","1","0"
"1923",19,51,"00001.jpg",0,0,1,"0","0","0","0","1"
"1924",19,52,"11000.jpg",1,0,0,"1","1","0","0","0"
"1925",19,53,"11100.jpg",0,1,0,"1","1","1","0","0"
"1926",19,54,"01011.jpg",0,0,1,"0","1","0","1","1"
"1927",19,55,"10100.jpg",1,1,1,"1","0","1","0","0"
"1928",19,56,"00111.jpg",0,0,1,"0","0","1","1","1"
"1929",19,57,"01000.jpg",0,0,1,"0","1","0","0","0"
"1930",19,58,"00101.jpg",0,0,1,"0","0","1","0","1"
"1931",19,59,"11001.jpg",0,0,1,"1","1","0","0","1"
"1932",19,60,"00010.jpg",0,0,1,"0","0","0","1","0"
"1933",19,61,"11010.jpg",1,0,0,"1","1","0","1","0"
"1934",19,62,"11101.jpg",0,1,0,"1","1","1","0","1"
"1935",19,63,"10000.jpg",1,0,0,"1","0","0","0","0"
"1936",19,64,"10011.jpg",1,0,0,"1","0","0","1","1"
"1937",19,65,"11010.jpg",0,0,1,"1","1","0","1","0"
"1938",19,66,"01001.jpg",0,0,1,"0","1","0","0","1"
"1939",19,67,"01100.jpg",0,0,1,"0","1","1","0","0"
"1940",19,68,"01110.jpg",0,0,1,"0","1","1","1","0"
"1941",19,69,"00110.jpg",0,0,1,"0","0","1","1","0"
"1942",19,70,"10101.jpg",1,1,1,"1","0","1","0","1"
"1943",19,71,"10000.jpg",0,0,1,"1","0","0","0","0"
"1944",19,72,"10111.jpg",1,1,1,"1","0","1","1","1"
"1945",19,73,"11110.jpg",1,1,1,"1","1","1","1","0"
"1946",19,74,"11111.jpg",1,1,1,"1","1","1","1","1"
"1947",19,75,"10100.jpg",1,1,1,"1","0","1","0","0"
"1948",19,76,"10110.jpg",1,1,1,"1","0","1","1","0"
"1949",19,77,"10001.jpg",0,0,1,"1","0","0","0","1"
"1950",19,78,"10100.jpg",1,1,1,"1","0","1","0","0"
"1951",19,79,"11101.jpg",1,1,1,"1","1","1","0","1"
"1952",19,80,"01001.jpg",0,0,1,"0","1","0","0","1"
"1953",19,81,"00011.jpg",0,0,0,"0","0","0","1","1"
"1954",19,82,"10011.jpg",0,0,1,"1","0","0","1","1"
"1955",19,83,"01010.jpg",0,0,1,"0","1","0","1","0"
"1956",19,84,"10000.jpg",0,0,1,"1","0","0","0","0"
"1957",19,85,"10111.jpg",1,1,1,"1","0","1","1","1"
"1958",19,86,"11011.jpg",0,0,1,"1","1","0","1","1"
"1959",19,87,"10010.jpg",0,0,1,"1","0","0","1","0"
"1960",19,88,"00111.jpg",0,0,1,"0","0","1","1","1"
"1961",19,89,"10110.jpg",1,1,1,"1","0","1","1","0"
"1962",19,90,"00110.jpg",0,0,1,"0","0","1","1","0"
"1963",19,91,"00000.jpg",0,0,1,"0","0","0","0","0"
"1964",19,92,"10101.jpg",1,1,1,"1","0","1","0","1"
"1965",19,93,"00000.jpg",0,0,1,"0","0","0","0","0"
"1966",19,94,"10010.jpg",0,0,1,"1","0","0","1","0"
"1967",19,95,"10110.jpg",1,1,1,"1","0","1","1","0"
"1968",19,96,"11011.jpg",0,0,1,"1","1","0","1","1"
"1969",19,97,"00111pt.jpg",0,0,0,"0","0","1","1","1"
"1970",19,98,"01000pt.jpg",0,0,1,"0","1","0","0","0"
"1971",19,99,"11011pt.jpg",0,0,1,"1","1","0","1","1"
"1972",19,100,"00101pt.jpg",1,0,0,"0","0","1","0","1"
"1973",19,101,"11111pt.jpg",1,1,1,"1","1","1","1","1"
"1974",19,102,"11110pt.jpg",1,1,1,"1","1","1","1","0"
"1975",19,103,"01010pt.jpg",0,0,0,"0","1","0","1","0"
"1976",19,104,"10101pt.jpg",1,1,1,"1","0","1","0","1"
"1977",20,1,"11001.jpg",1,0,0,"1","1","0","0","1"
"1978",20,2,"01110.jpg",1,0,0,"0","1","1","1","0"
"1979",20,3,"11100.jpg",0,1,0,"1","1","1","0","0"
"1980",20,4,"01011.jpg",0,0,1,"0","1","0","1","1"
"1981",20,5,"10101.jpg",1,1,1,"1","0","1","0","1"
"1982",20,6,"11111.jpg",1,1,1,"1","1","1","1","1"
"1983",20,7,"01101.jpg",0,0,1,"0","1","1","0","1"
"1984",20,8,"10011.jpg",0,0,1,"1","0","0","1","1"
"1985",20,9,"10010.jpg",1,0,0,"1","0","0","1","0"
"1986",20,10,"00100.jpg",0,0,1,"0","0","1","0","0"
"1987",20,11,"00111.jpg",0,0,1,"0","0","1","1","1"
"1988",20,12,"00000.jpg",0,0,1,"0","0","0","0","0"
"1989",20,13,"01100.jpg",0,0,1,"0","1","1","0","0"
"1990",20,14,"01110.jpg",0,0,1,"0","1","1","1","0"
"1991",20,15,"10010.jpg",1,0,0,"1","0","0","1","0"
"1992",20,16,"10110.jpg",0,1,0,"1","0","1","1","0"
"1993",20,17,"01100.jpg",0,0,1,"0","1","1","0","0"
"1994",20,18,"11011.jpg",1,0,0,"1","1","0","1","1"
"1995",20,19,"11100.jpg",1,1,1,"1","1","1","0","0"
"1996",20,20,"10011.jpg",1,0,0,"1","0","0","1","1"
"1997",20,21,"11110.jpg",1,1,1,"1","1","1","1","0"
"1998",20,22,"00101.jpg",0,0,1,"0","0","1","0","1"
"1999",20,23,"01000.jpg",0,0,1,"0","1","0","0","0"
"2000",20,24,"00000.jpg",0,0,1,"0","0","0","0","0"
"2001",20,25,"01111.jpg",0,0,1,"0","1","1","1","1"
"2002",20,26,"10001.jpg",1,0,0,"1","0","0","0","1"
"2003",20,27,"01110.jpg",0,0,1,"0","1","1","1","0"
"2004",20,28,"11101.jpg",1,1,1,"1","1","1","0","1"
"2005",20,29,"11010.jpg",1,0,0,"1","1","0","1","0"
"2006",20,30,"11011.jpg",1,0,0,"1","1","0","1","1"
"2007",20,31,"01010.jpg",0,0,1,"0","1","0","1","0"
"2008",20,32,"10000.jpg",1,0,0,"1","0","0","0","0"
"2009",20,33,"10111.jpg",0,1,0,"1","0","1","1","1"
"2010",20,34,"00010.jpg",0,0,1,"0","0","0","1","0"
"2011",20,35,"10111.jpg",1,1,1,"1","0","1","1","1"
"2012",20,36,"01100.jpg",0,0,1,"0","1","1","0","0"
"2013",20,37,"10100.jpg",1,1,1,"1","0","1","0","0"
"2014",20,38,"01010.jpg",0,0,1,"0","1","0","1","0"
"2015",20,39,"00110.jpg",0,0,1,"0","0","1","1","0"
"2016",20,40,"11101.jpg",1,1,1,"1","1","1","0","1"
"2017",20,41,"11100.jpg",1,1,1,"1","1","1","0","0"
"2018",20,42,"10010.jpg",1,0,0,"1","0","0","1","0"
"2019",20,43,"10101.jpg",1,1,1,"1","0","1","0","1"
"2020",20,44,"01001.jpg",0,0,1,"0","1","0","0","1"
"2021",20,45,"01111.jpg",0,0,1,"0","1","1","1","1"
"2022",20,46,"11000.jpg",1,0,0,"1","1","0","0","0"
"2023",20,47,"11010.jpg",0,0,1,"1","1","0","1","0"
"2024",20,48,"11111.jpg",1,1,1,"1","1","1","1","1"
"2025",20,49,"00111.jpg",0,0,1,"0","0","1","1","1"
"2026",20,50,"01111.jpg",0,0,1,"0","1","1","1","1"
"2027",20,51,"10001.jpg",1,0,0,"1","0","0","0","1"
"2028",20,52,"00000.jpg",0,0,1,"0","0","0","0","0"
"2029",20,53,"00011.jpg",0,0,1,"0","0","0","1","1"
"2030",20,54,"00110.jpg",0,0,1,"0","0","1","1","0"
"2031",20,55,"11011.jpg",0,0,1,"1","1","0","1","1"
"2032",20,56,"01001.jpg",0,0,1,"0","1","0","0","1"
"2033",20,57,"11010.jpg",1,0,0,"1","1","0","1","0"
"2034",20,58,"11000.jpg",1,0,0,"1","1","0","0","0"
"2035",20,59,"10110.jpg",0,1,0,"1","0","1","1","0"
"2036",20,60,"11001.jpg",1,0,0,"1","1","0","0","1"
"2037",20,61,"00111.jpg",0,0,1,"0","0","1","1","1"
"2038",20,62,"11110.jpg",1,1,1,"1","1","1","1","0"
"2039",20,63,"01011.jpg",0,0,1,"0","1","0","1","1"
"2040",20,64,"10100.jpg",1,1,1,"1","0","1","0","0"
"2041",20,65,"11111.jpg",0,1,0,"1","1","1","1","1"
"2042",20,66,"00001.jpg",0,0,1,"0","0","0","0","1"
"2043",20,67,"01101.jpg",0,0,1,"0","1","1","0","1"
"2044",20,68,"10000.jpg",0,0,1,"1","0","0","0","0"
"2045",20,69,"01011.jpg",0,0,1,"0","1","0","1","1"
"2046",20,70,"01000.jpg",0,0,1,"0","1","0","0","0"
"2047",20,71,"10000.jpg",0,0,1,"1","0","0","0","0"
"2048",20,72,"10110.jpg",0,1,0,"1","0","1","1","0"
"2049",20,73,"00100.jpg",0,0,1,"0","0","1","0","0"
"2050",20,74,"10011.jpg",0,0,1,"1","0","0","1","1"
"2051",20,75,"01010.jpg",0,0,1,"0","1","0","1","0"
"2052",20,76,"00001.jpg",0,0,1,"0","0","0","0","1"
"2053",20,77,"11101.jpg",0,1,0,"1","1","1","0","1"
"2054",20,78,"11000.jpg",1,0,0,"1","1","0","0","0"
"2055",20,79,"00011.jpg",0,0,1,"0","0","0","1","1"
"2056",20,80,"10111.jpg",0,1,0,"1","0","1","1","1"
"2057",20,81,"00010.jpg",0,0,1,"0","0","0","1","0"
"2058",20,82,"10001.jpg",0,0,1,"1","0","0","0","1"
"2059",20,83,"00001.jpg",0,0,1,"0","0","0","0","1"
"2060",20,84,"00110.jpg",0,0,1,"0","0","1","1","0"
"2061",20,85,"11110.jpg",1,1,1,"1","1","1","1","0"
"2062",20,86,"00011.jpg",0,0,1,"0","0","0","1","1"
